"V1";"V2";"V3";"V4";"V5";"V6"
0319001000000005001;2012-06-28;04:15:00  ;17202;  45.84;   0.00;  46.32
0319001000000005001;2012-06-28;04:30:00  ;17203;  48.84;   0.00;  48.24
0319001000000005001;2012-06-28;04:45:00  ;17204;  41.16;   0.00;  40.80
0319001000000005001;2012-06-28;05:00:00  ;17205;  49.80;   0.00;  49.08
0319001000000005001;2012-06-28;05:15:00  ;17206;  44.76;   0.00;  44.16
0319001000000005001;2012-06-28;05:30:00  ;17207;  42.60;   0.00;  42.60
0319001000000005001;2012-06-28;05:45:00  ;17208;  43.32;   0.00;  43.80
0319001000000005001;2012-06-28;06:00:00  ;17209;  45.96;   0.00;  45.48
0319001000000005001;2012-06-28;06:15:00  ;17210;  39.00;   0.00;  39.12
0319001000000005001;2012-06-28;06:30:00  ;17211;  37.20;   0.00;  37.32
0319001000000005001;2012-06-28;06:45:00  ;17212;  37.68;   0.00;  38.64
0319001000000005001;2012-06-28;07:00:00  ;17213;  36.36;   0.00;  36.60
0319001000000005001;2012-06-28;07:15:00  ;17214;  36.48;   0.00;  36.72
0319001000000005001;2012-06-28;07:30:00  ;17215;  38.04;   0.00;  39.12
0319001000000005001;2012-06-28;07:45:00  ;17216;  33.96;   0.00;  31.92
0319001000000005001;2012-06-28;08:00:00  ;17217;  32.76;   0.00;  31.68
0319001000000005001;2012-06-28;08:15:00  ;17218;  41.88;   0.00;  41.88
0319001000000005001;2012-06-28;08:30:00  ;17219;  34.32;   0.00;  34.92
0319001000000005001;2012-06-28;08:45:00  ;17220;  40.80;   0.00;  39.84
0319001000000005001;2012-06-28;09:00:00  ;17221;  43.44;   0.00;  42.60
0319001000000005001;2012-06-28;09:15:00  ;17222;  43.56;   0.00;  43.08
0319001000000005001;2012-06-28;09:30:00  ;17223;  43.44;   0.00;  42.36
0319001000000005001;2012-06-28;09:45:00  ;17224;  43.92;   0.00;  43.20
0319001000000005001;2012-06-28;10:00:00  ;17225;  45.12;   0.00;  44.40
0319001000000005001;2012-06-28;10:15:00  ;17226;  37.32;   0.00;  36.84
0319001000000005001;2012-06-28;10:30:00  ;17227;  43.80;   0.00;  43.08
0319001000000005001;2012-06-28;10:45:00  ;17228;  44.52;   0.00;  44.52
0319001000000005001;2012-06-28;11:00:00  ;17229;  45.00;   0.00;  44.28
0319001000000005001;2012-06-28;11:15:00  ;17230;  41.88;   0.00;  41.52
0319001000000005001;2012-06-28;11:30:00  ;17231;  35.76;   0.00;  35.40
0319001000000005001;2012-06-28;11:45:00  ;17232;  35.76;   0.00;  34.56
0319001000000005001;2012-06-28;12:00:00  ;17233;  35.64;   0.00;  35.28
0319001000000005001;2012-06-28;12:15:00  ;17234;  37.44;   0.00;  36.36
0319001000000005001;2012-06-28;12:30:00  ;17235;  38.52;   0.00;  38.52
0319001000000005001;2012-06-28;12:45:00  ;17236;  38.40;   0.00;  38.16
0319001000000005001;2012-06-28;13:00:00  ;17237;  39.84;   0.00;  39.36
0319001000000005001;2012-06-28;13:15:00  ;17238;  45.48;   0.00;  45.60
0319001000000005001;2012-06-28;13:30:00  ;17239;  43.80;   0.00;  43.80
0319001000000005001;2012-06-28;13:45:00  ;17240;  47.04;   0.00;  47.04
0319001000000005001;2012-06-28;14:00:00  ;17241;  41.16;   0.00;  41.04
0319001000000005001;2012-06-28;14:15:00  ;17242;  43.92;   0.00;  43.08
0319001000000005001;2012-06-28;14:30:00  ;17243;  45.00;   0.00;  44.28
0319001000000005001;2012-06-28;14:45:00  ;17244;  43.32;   0.00;  42.72
0319001000000005001;2012-06-28;15:00:00  ;17245;  43.32;   0.00;  43.56
0319001000000005001;2012-06-28;15:15:00  ;17246;  45.60;   0.00;  46.32
0319001000000005001;2012-06-28;15:30:00  ;17247;  40.44;   0.00;  40.20
0319001000000005001;2012-06-28;15:45:00  ;17248;  46.08;   0.00;  45.48
0319001000000005001;2012-06-28;16:00:00  ;17249;  46.68;   0.00;  46.08
0319001000000005001;2012-06-28;16:15:00  ;17250;  47.40;   0.00;  47.76
0319001000000005001;2012-06-28;16:30:00  ;17251;  52.20;   0.00;  51.96
0319001000000005001;2012-06-28;16:45:00  ;17252;  43.80;   0.00;  42.72
0319001000000005001;2012-06-28;17:00:00  ;17253;  41.52;   0.00;  40.68
0319001000000005001;2012-06-28;17:15:00  ;17254;  38.28;   0.00;  37.68
0319001000000005001;2012-06-28;17:30:00  ;17255;  41.64;   0.00;  41.28
0319001000000005001;2012-06-28;17:45:00  ;17256;  37.20;   0.00;  36.60
0319001000000005001;2012-06-28;18:00:00  ;17257;  50.40;   0.00;  51.00
0319001000000005001;2012-06-28;18:15:00  ;17258;  50.52;   0.00;  50.64
0319001000000005001;2012-06-28;18:30:00  ;17259;  51.24;   0.00;  51.60
0319001000000005001;2012-06-28;18:45:00  ;17260;  52.08;   0.00;  51.12
0319001000000005001;2012-06-28;19:00:00  ;17261;  43.80;   0.00;  44.04
0319001000000005001;2012-06-28;19:15:00  ;17262;  45.36;   0.00;  44.88
0319001000000005001;2012-06-28;19:30:00  ;17263;  47.76;   0.00;  47.40
0319001000000005001;2012-06-28;19:45:00  ;17264;  38.16;   0.00;  38.16
0319001000000005001;2012-06-28;20:00:00  ;17265;  42.12;   0.00;  41.16
0319001000000005001;2012-06-28;20:15:00  ;17266;  42.84;   0.00;  43.80
0319001000000005001;2012-06-28;20:30:00  ;17267;  45.48;   0.00;  44.16
0319001000000005001;2012-06-28;20:45:00  ;17268;  48.12;   0.00;  48.00
0319001000000005001;2012-06-28;21:00:00  ;17269;  44.40;   0.00;  44.52
0319001000000005001;2012-06-28;21:15:00  ;17270;  43.68;   0.00;  43.56
0319001000000005001;2012-06-28;21:30:00  ;17271;  47.88;   0.00;  47.88
0319001000000005001;2012-06-28;21:45:00  ;17272;  45.12;   0.00;  44.88
0319001000000005001;2012-06-28;22:00:00  ;17273;  52.32;   0.00;  52.32
0319001000000005001;2012-06-28;22:15:00  ;17274;  46.56;   0.00;  46.56
0319001000000005001;2012-06-28;22:30:00  ;17275;  48.48;   0.00;  48.96
0319001000000005001;2012-06-28;22:45:00  ;17276;  42.84;   0.00;  42.36
0319001000000005001;2012-06-28;23:00:00  ;17277;  40.92;   0.00;  40.80
0319001000000005001;2012-06-28;23:15:00  ;17278;  39.60;   0.00;  39.12
0319001000000005001;2012-06-28;23:30:00  ;17279;  43.20;   0.00;  42.36
0319001000000005001;2012-06-28;23:45:00  ;17280;  41.88;   0.00;  41.88
0319001000000005001;2012-06-29;00:00:00  ;17281;  47.76;   0.00;  46.92
0319001000000005001;2012-06-29;00:15:00  ;17282;  46.32;   0.00;  46.32
0319001000000005001;2012-06-29;00:30:00  ;17283;  37.80;   0.00;  37.56
0319001000000005001;2012-06-29;00:45:00  ;17284;  35.64;   0.00;  36.12
0319001000000005001;2012-06-29;01:00:00  ;17285;  44.28;   0.00;  44.28
0319001000000005001;2012-06-29;01:15:00  ;17286;  42.24;   0.00;  41.88
0319001000000005001;2012-06-29;01:30:00  ;17287;  47.04;   0.00;  46.92
0319001000000005001;2012-06-29;01:45:00  ;17288;  45.96;   0.00;  45.72
0319001000000005001;2012-06-29;02:00:00  ;17289;  44.52;   0.00;  45.24
0319001000000005001;2012-06-29;02:15:00  ;17290;  47.40;   0.00;  47.88
0319001000000005001;2012-06-29;02:30:00  ;17291;  43.56;   0.00;  43.20
0319001000000005001;2012-06-29;02:45:00  ;17292;  48.84;   0.00;  48.60
0319001000000005001;2012-06-29;03:00:00  ;17293;  41.76;   0.00;  42.48
0319001000000005001;2012-06-29;03:15:00  ;17294;  44.16;   0.00;  44.28
0319001000000005001;2012-06-29;03:30:00  ;17295;  43.92;   0.00;  43.32
0319001000000005001;2012-06-29;03:45:00  ;17296;  41.52;   0.00;  42.12
0319001000000005001;2012-06-29;04:00:00  ;17297;  41.88;   0.00;  42.72
0319001000000005001;2012-06-29;04:15:00  ;17298;  45.96;   0.00;  46.80
0319001000000005001;2012-06-29;04:30:00  ;17299;  41.64;   0.00;  41.88
0319001000000005001;2012-06-29;04:45:00  ;17300;  43.20;   0.00;  43.20
0319001000000005001;2012-06-29;05:00:00  ;17301;  44.88;   0.00;  45.60
0319001000000005001;2012-06-29;05:15:00  ;17302;  38.52;   0.00;  38.88
0319001000000005001;2012-06-29;05:30:00  ;17303;  46.32;   0.00;  46.68
0319001000000005001;2012-06-29;05:45:00  ;17304;  44.16;   0.00;  43.80
0319001000000005001;2012-06-29;06:00:00  ;17305;  36.84;   0.00;  36.24
0319001000000005001;2012-06-29;06:15:00  ;17306;  46.32;   0.00;  46.20
0319001000000005001;2012-06-29;06:30:00  ;17307;  36.96;   0.00;  36.96
0319001000000005001;2012-06-29;06:45:00  ;17308;  45.24;   0.00;  45.48
0319001000000005001;2012-06-29;07:00:00  ;17309;  37.44;   0.00;  36.96
0319001000000005001;2012-06-29;07:15:00  ;17310;  35.16;   0.00;  34.44
0319001000000005001;2012-06-29;07:30:00  ;17311;  34.68;   0.00;  33.60
0319001000000005001;2012-06-29;07:45:00  ;17312;  46.80;   0.00;  46.32
0319001000000005001;2012-06-29;08:00:00  ;17313;  37.92;   0.00;  37.44
0319001000000005001;2012-06-29;08:15:00  ;17314;  45.36;   0.00;  45.00
0319001000000005001;2012-06-29;08:30:00  ;17315;  45.00;   0.00;  45.60
0319001000000005001;2012-06-29;08:45:00  ;17316;  49.56;   0.00;  48.96
0319001000000005001;2012-06-29;09:00:00  ;17317;  47.04;   0.00;  44.76
0319001000000005001;2012-06-29;09:15:00  ;17318;  48.24;   0.00;  48.24
0319001000000005001;2012-06-29;09:30:00  ;17319;  46.56;   0.00;  46.80
0319001000000005001;2012-06-29;09:45:00  ;17320;  48.96;   0.00;  48.60
0319001000000005001;2012-06-29;10:00:00  ;17321;  43.92;   0.00;  43.44
0319001000000005001;2012-06-29;10:15:00  ;17322;  47.64;   0.00;  46.92
0319001000000005001;2012-06-29;10:30:00  ;17323;  48.36;   0.00;  48.36
0319001000000005001;2012-06-29;10:45:00  ;17324;  48.36;   0.00;  49.20
0319001000000005001;2012-06-29;11:00:00  ;17325;  50.16;   0.00;  49.80
0319001000000005001;2012-06-29;11:15:00  ;17326;  41.52;   0.00;  40.56
0319001000000005001;2012-06-29;11:30:00  ;17327;  40.44;   0.00;  39.60
0319001000000005001;2012-06-29;11:45:00  ;17328;  35.40;   0.00;  34.92
0319001000000005001;2012-06-29;12:00:00  ;17329;  37.56;   0.00;  37.20
0319001000000005001;2012-06-29;12:15:00  ;17330;  38.76;   0.00;  38.76
0319001000000005001;2012-06-29;12:30:00  ;17331;  34.08;   0.00;  33.96
0319001000000005001;2012-06-29;12:45:00  ;17332;  42.96;   0.00;  43.32
0319001000000005001;2012-06-29;13:00:00  ;17333;  42.12;   0.00;  41.28
0319001000000005001;2012-06-29;13:15:00  ;17334;  46.56;   0.00;  46.20
0319001000000005001;2012-06-29;13:30:00  ;17335;  49.32;   0.00;  49.08
0319001000000005001;2012-06-29;13:45:00  ;17336;  47.52;   0.00;  49.08
0319001000000005001;2012-06-29;14:00:00  ;17337;  47.04;   0.00;  46.08
0319001000000005001;2012-06-29;14:15:00  ;17338;  49.80;   0.00;  48.36
0319001000000005001;2012-06-29;14:30:00  ;17339;  44.16;   0.00;  45.24
0319001000000005001;2012-06-29;14:45:00  ;17340;  44.76;   0.00;  44.04
0319001000000005001;2012-06-29;15:00:00  ;17341;  45.96;   0.00;  45.96
0319001000000005001;2012-06-29;15:15:00  ;17342;  46.80;   0.00;  46.44
0319001000000005001;2012-06-29;15:30:00  ;17343;  47.88;   0.00;  47.28
0319001000000005001;2012-06-29;15:45:00  ;17344;  39.48;   0.00;  39.00
0319001000000005001;2012-06-29;16:00:00  ;17345;  50.28;   0.00;  50.52
0319001000000005001;2012-06-29;16:15:00  ;17346;  38.04;   0.00;  36.84
0319001000000005001;2012-06-29;16:30:00  ;17347;  45.00;   0.00;  49.20
0319001000000005001;2012-06-29;16:45:00  ;17348;  48.60;   0.00;  47.28
0319001000000005001;2012-06-29;17:00:00  ;17349;  42.36;   0.00;  41.88
0319001000000005001;2012-06-29;17:15:00  ;17350;  38.88;   0.00;  38.16
0319001000000005001;2012-06-29;17:30:00  ;17351;  42.12;   0.00;  41.16
0319001000000005001;2012-06-29;17:45:00  ;17352;  42.60;   0.00;  42.72
0319001000000005001;2012-06-29;18:00:00  ;17353;  36.96;   0.00;  37.56
0319001000000005001;2012-06-29;18:15:00  ;17354;  37.80;   0.00;  37.56
0319001000000005001;2012-06-29;18:30:00  ;17355;  34.08;   0.00;  34.08
0319001000000005001;2012-06-29;18:45:00  ;17356;  31.20;   0.00;  30.72
0319001000000005001;2012-06-29;19:00:00  ;17357;  35.16;   0.00;  35.40
0319001000000005001;2012-06-29;19:15:00  ;17358;  34.68;   0.00;  35.28
0319001000000005001;2012-06-29;19:30:00  ;17359;  32.88;   0.00;  33.24
0319001000000005001;2012-06-29;19:45:00  ;17360;  39.36;   0.00;  38.88
0319001000000005001;2012-06-29;20:00:00  ;17361;  25.32;   0.00;  25.44
0319001000000005001;2012-06-29;20:15:00  ;17362;  32.76;   0.00;  33.24
0319001000000005001;2012-06-29;20:30:00  ;17363;  37.56;   0.00;  37.20
0319001000000005001;2012-06-29;20:45:00  ;17364;  46.32;   0.00;  47.40
0319001000000005001;2012-06-29;21:00:00  ;17365;  46.92;   0.00;  47.04
0319001000000005001;2012-06-29;21:15:00  ;17366;  45.12;   0.00;  45.00
0319001000000005001;2012-06-29;21:30:00  ;17367;  41.16;   0.00;  41.28
0319001000000005001;2012-06-29;21:45:00  ;17368;  43.56;   0.00;  42.36
0319001000000005001;2012-06-29;22:00:00  ;17369;  48.72;   0.00;  45.60
0319001000000005001;2012-06-29;22:15:00  ;17370;  49.68;   0.00;  50.04
0319001000000005001;2012-06-29;22:30:00  ;17371;  42.48;   0.00;  41.88
0319001000000005001;2012-06-29;22:45:00  ;17372;  40.68;   0.00;  39.96
0319001000000005001;2012-06-29;23:00:00  ;17373;  40.08;   0.00;  40.44
0319001000000005001;2012-06-29;23:15:00  ;17374;  40.56;   0.00;  40.20
0319001000000005001;2012-06-29;23:30:00  ;17375;  36.48;   0.00;  37.08
0319001000000005001;2012-06-29;23:45:00  ;17376;  43.92;   0.00;  44.64
0319001000000005001;2012-06-30;00:00:00  ;17377;  32.28;   0.00;  31.80
0319001000000005001;2012-06-30;00:15:00  ;17378;  41.76;   0.00;  41.64
0319001000000005001;2012-06-30;00:30:00  ;17379;  39.96;   0.00;  40.92
0319001000000005001;2012-06-30;00:45:00  ;17380;  38.28;   0.00;  39.12
0319001000000005001;2012-06-30;01:00:00  ;17381;  44.40;   0.00;  44.40
0319001000000005001;2012-06-30;01:15:00  ;17382;  43.20;   0.00;  43.56
0319001000000005001;2012-06-30;01:30:00  ;17383;  37.44;   0.00;  37.32
0319001000000005001;2012-06-30;01:45:00  ;17384;  42.84;   0.00;  43.20
0319001000000005001;2012-06-30;02:00:00  ;17385;  42.60;   0.00;  42.00
0319001000000005001;2012-06-30;02:15:00  ;17386;  38.40;   0.00;  37.92
0319001000000005001;2012-06-30;02:30:00  ;17387;  40.80;   0.00;  40.20
0319001000000005001;2012-06-30;02:45:00  ;17388;  33.96;   0.00;  33.96
0319001000000005001;2012-06-30;03:00:00  ;17389;  32.64;   0.00;  32.52
0319001000000005001;2012-06-30;03:15:00  ;17390;  38.64;   0.00;  38.16
0319001000000005001;2012-06-30;03:30:00  ;17391;  42.48;   0.00;  39.96
0319001000000005001;2012-06-30;03:45:00  ;17392;  37.32;   0.00;  36.72
0319001000000005001;2012-06-30;04:00:00  ;17393;  35.16;   0.00;  35.04
0319001000000005001;2012-06-30;04:15:00  ;17394;  34.20;   0.00;  34.08
0319001000000005001;2012-06-30;04:30:00  ;17395;  29.04;   0.00;  28.80
0319001000000005001;2012-06-30;04:45:00  ;17396;  41.16;   0.00;  41.64
0319001000000005001;2012-06-30;05:00:00  ;17397;  34.80;   0.00;  34.68
0319001000000005001;2012-06-30;05:15:00  ;17398;  36.36;   0.00;  36.36
0319001000000005001;2012-06-30;05:30:00  ;17399;  27.96;   0.00;  27.72
0319001000000005001;2012-06-30;05:45:00  ;17400;  33.60;   0.00;  33.48
0319001000000005001;2012-06-30;06:00:00  ;17401;  33.00;   0.00;  32.52
0319001000000005001;2012-06-30;06:15:00  ;17402;  30.84;   0.00;  30.48
0319001000000005001;2012-06-30;06:30:00  ;17403;  28.80;   0.00;  28.68
0319001000000005001;2012-06-30;06:45:00  ;17404;  23.16;   0.00;  23.16
0319001000000005001;2012-06-30;07:00:00  ;17405;  17.52;   0.00;  17.16
0319001000000005001;2012-06-30;07:15:00  ;17406;  14.76;   0.00;  14.76
0319001000000005001;2012-06-30;07:30:00  ;17407;   9.72;   0.00;   9.72
0319001000000005001;2012-06-30;07:45:00  ;17408;   9.84;   0.00;   9.12
0319001000000005001;2012-06-30;08:00:00  ;17409;   9.72;   0.00;   9.84
0319001000000005001;2012-06-30;08:15:00  ;17410;  10.32;   0.00;   9.96
0319001000000005001;2012-06-30;08:30:00  ;17411;   9.72;   0.00;   9.48
0319001000000005001;2012-06-30;08:45:00  ;17412;  10.08;   0.00;   9.24
0319001000000005001;2012-06-30;09:00:00  ;17413;   9.48;   0.00;   9.24
0319001000000005001;2012-06-30;09:15:00  ;17414;   7.32;   0.00;   6.72
0319001000000005001;2012-06-30;09:30:00  ;17415;   8.28;   0.00;   7.56
0319001000000005001;2012-06-30;09:45:00  ;17416;   7.68;   0.00;   7.56
0319001000000005001;2012-06-30;10:00:00  ;17417;   7.68;   0.00;   6.84
0319001000000005001;2012-06-30;10:15:00  ;17418;   8.04;   0.00;   6.84
0319001000000005001;2012-06-30;10:30:00  ;17419;   7.44;   0.00;   6.96
0319001000000005001;2012-06-30;10:45:00  ;17420;   8.04;   0.00;   7.44
0319001000000005001;2012-06-30;11:00:00  ;17421;   7.80;   0.00;   6.96
0319001000000005001;2012-06-30;11:15:00  ;17422;   8.04;   0.00;   7.08
0319001000000005001;2012-06-30;11:30:00  ;17423;   7.32;   0.00;   6.72
0319001000000005001;2012-06-30;11:45:00  ;17424;   7.92;   0.00;   6.48
0319001000000005001;2012-06-30;12:00:00  ;17425;   7.20;   0.00;   7.56
0319001000000005001;2012-06-30;12:15:00  ;17426;   7.20;   0.00;   7.08
0319001000000005001;2012-06-30;12:30:00  ;17427;   7.68;   0.00;   7.56
0319001000000005001;2012-06-30;12:45:00  ;17428;   7.68;   0.00;   7.08
0319001000000005001;2012-06-30;13:00:00  ;17429;   7.68;   0.00;   7.20
0319001000000005001;2012-06-30;13:15:00  ;17430;   9.96;   0.00;   9.12
0319001000000005001;2012-06-30;13:30:00  ;17431;   7.56;   0.00;   6.96
0319001000000005001;2012-06-30;13:45:00  ;17432;   7.56;   0.00;   7.08
0319001000000005001;2012-06-30;14:00:00  ;17433;   8.28;   0.00;   7.08
0319001000000005001;2012-06-30;14:15:00  ;17434;   7.92;   0.00;   7.56
0319001000000005001;2012-06-30;14:30:00  ;17435;   7.80;   0.00;   7.56
0319001000000005001;2012-06-30;14:45:00  ;17436;   7.32;   0.00;   7.32
0319001000000005001;2012-06-30;15:00:00  ;17437;   7.44;   0.00;   7.20
0319001000000005001;2012-06-30;15:15:00  ;17438;   8.40;   0.00;   7.32
0319001000000005001;2012-06-30;15:30:00  ;17439;   8.52;   0.00;   6.60
0319001000000005001;2012-06-30;15:45:00  ;17440;   8.16;   0.00;   7.32
0319001000000005001;2012-06-30;16:00:00  ;17441;   7.32;   0.00;   7.08
0319001000000005001;2012-06-30;16:15:00  ;17442;   7.68;   0.00;   7.44
0319001000000005001;2012-06-30;16:30:00  ;17443;   7.92;   0.00;   7.44
0319001000000005001;2012-06-30;16:45:00  ;17444;   7.80;   0.00;   7.68
0319001000000005001;2012-06-30;17:00:00  ;17445;   8.16;   0.00;   7.32
0319001000000005001;2012-06-30;17:15:00  ;17446;   7.56;   0.00;   8.04
0319001000000005001;2012-06-30;17:30:00  ;17447;   7.68;   0.00;   7.32
0319001000000005001;2012-06-30;17:45:00  ;17448;   7.80;   0.00;   6.72
0319001000000005001;2012-06-30;18:00:00  ;17449;   7.44;   0.00;   6.60
0319001000000005001;2012-06-30;18:15:00  ;17450;   7.44;   0.00;   6.84
0319001000000005001;2012-06-30;18:30:00  ;17451;   7.56;   0.00;   6.60
0319001000000005001;2012-06-30;18:45:00  ;17452;   6.96;   0.00;   6.84
0319001000000005001;2012-06-30;19:00:00  ;17453;   6.96;   0.00;   6.72
0319001000000005001;2012-06-30;19:15:00  ;17454;  10.56;   0.00;  10.08
0319001000000005001;2012-06-30;19:30:00  ;17455;   7.56;   0.00;   7.32
0319001000000005001;2012-06-30;19:45:00  ;17456;   6.96;   0.00;   7.32
0319001000000005001;2012-06-30;20:00:00  ;17457;   7.56;   0.00;   7.32
0319001000000005001;2012-06-30;20:15:00  ;17458;   7.08;   0.00;   7.32
0319001000000005001;2012-06-30;20:30:00  ;17459;   7.20;   0.00;   6.84
0319001000000005001;2012-06-30;20:45:00  ;17460;   7.20;   0.00;   6.72
0319001000000005001;2012-06-30;21:00:00  ;17461;   6.84;   0.00;   7.08
0319001000000005001;2012-06-30;21:15:00  ;17462;   7.08;   0.00;   6.72
0319001000000005001;2012-06-30;21:30:00  ;17463;   7.32;   0.00;   6.72
0319001000000005001;2012-06-30;21:45:00  ;17464;   7.32;   0.00;   7.08
0319001000000005001;2012-06-30;22:00:00  ;17465;   7.32;   0.00;   7.20
0319001000000005001;2012-06-30;22:15:00  ;17466;   7.80;   0.00;   6.96
0319001000000005001;2012-06-30;22:30:00  ;17467;   9.24;   0.00;   9.12
0319001000000005001;2012-06-30;22:45:00  ;17468;   6.84;   0.00;   7.08
0319001000000005001;2012-06-30;23:00:00  ;17469;   7.68;   0.00;   7.32
0319001000000005001;2012-06-30;23:15:00  ;17470;   6.84;   0.00;   7.20
0319001000000005001;2012-06-30;23:30:00  ;17471;   6.84;   0.00;   6.84
0319001000000005001;2012-06-30;23:45:00  ;17472;   7.32;   0.00;   6.72
0319001000000005001;2012-07-01;00:00:00  ;17473;   7.08;   0.00;   7.32
0319001000000005001;2012-07-01;00:15:00  ;17474;   7.08;   0.00;   6.72
0319001000000005001;2012-07-01;00:30:00  ;17475;   7.44;   0.00;   6.96
0319001000000005001;2012-07-01;00:45:00  ;17476;   7.08;   0.00;   6.96
0319001000000005001;2012-07-01;01:00:00  ;17477;   7.20;   0.00;   7.08
0319001000000005001;2012-07-01;01:15:00  ;17478;   7.08;   0.00;   6.72
0319001000000005001;2012-07-01;01:30:00  ;17479;   6.96;   0.00;   7.08
0319001000000005001;2012-07-01;01:45:00  ;17480;   7.56;   0.00;   7.20
0319001000000005001;2012-07-01;02:00:00  ;17481;   7.08;   0.00;   6.96
0319001000000005001;2012-07-01;02:15:00  ;17482;   7.44;   0.00;   6.72
0319001000000005001;2012-07-01;02:30:00  ;17483;   7.44;   0.00;   6.72
0319001000000005001;2012-07-01;02:45:00  ;17484;   7.20;   0.00;   6.84
0319001000000005001;2012-07-01;03:00:00  ;17485;   7.32;   0.00;   7.08
0319001000000005001;2012-07-01;03:15:00  ;17486;   7.08;   0.00;   6.72
0319001000000005001;2012-07-01;03:30:00  ;17487;   7.20;   0.00;   6.96
0319001000000005001;2012-07-01;03:45:00  ;17488;   7.20;   0.00;   7.56
0319001000000005001;2012-07-01;04:00:00  ;17489;   7.20;   0.00;   6.96
0319001000000005001;2012-07-01;04:15:00  ;17490;   7.92;   0.00;   6.84
0319001000000005001;2012-07-01;04:30:00  ;17491;   7.20;   0.00;   6.84
0319001000000005001;2012-07-01;04:45:00  ;17492;   7.08;   0.00;   6.84
0319001000000005001;2012-07-01;05:00:00  ;17493;   7.08;   0.00;   6.72
0319001000000005001;2012-07-01;05:15:00  ;17494;   7.08;   0.00;   6.84
0319001000000005001;2012-07-01;05:30:00  ;17495;   7.32;   0.00;   6.84
0319001000000005001;2012-07-01;05:45:00  ;17496;   7.32;   0.00;   6.96
0319001000000005001;2012-07-01;06:00:00  ;17497;   7.44;   0.00;   7.56
0319001000000005001;2012-07-01;06:15:00  ;17498;   7.44;   0.00;   7.56
0319001000000005001;2012-07-01;06:30:00  ;17499;   7.32;   0.00;   7.32
0319001000000005001;2012-07-01;06:45:00  ;17500;   7.20;   0.00;   7.08
0319001000000005001;2012-07-01;07:00:00  ;17501;   7.44;   0.00;   6.96
0319001000000005001;2012-07-01;07:15:00  ;17502;   7.44;   0.00;   7.20
0319001000000005001;2012-07-01;07:30:00  ;17503;   7.44;   0.00;   7.08
0319001000000005001;2012-07-01;07:45:00  ;17504;   7.44;   0.00;   7.44
0319001000000005001;2012-07-01;08:00:00  ;17505;   7.44;   0.00;   6.96
0319001000000005001;2012-07-01;08:15:00  ;17506;   7.20;   0.00;   6.84
0319001000000005001;2012-07-01;08:30:00  ;17507;   7.32;   0.00;   6.96
0319001000000005001;2012-07-01;08:45:00  ;17508;   7.32;   0.00;   6.96
0319001000000005001;2012-07-01;09:00:00  ;17509;   7.20;   0.00;   6.96
0319001000000005001;2012-07-01;09:15:00  ;17510;   7.20;   0.00;   6.96
0319001000000005001;2012-07-01;09:30:00  ;17511;   7.20;   0.00;   6.72
0319001000000005001;2012-07-01;09:45:00  ;17512;   7.44;   0.00;   6.96
0319001000000005001;2012-07-01;10:00:00  ;17513;   7.20;   0.00;   6.96
0319001000000005001;2012-07-01;10:15:00  ;17514;   7.56;   0.00;   7.20
0319001000000005001;2012-07-01;10:30:00  ;17515;   7.56;   0.00;   6.72
0319001000000005001;2012-07-01;10:45:00  ;17516;   7.44;   0.00;   7.20
0319001000000005001;2012-07-01;11:00:00  ;17517;   7.32;   0.00;   7.32
0319001000000005001;2012-07-01;11:15:00  ;17518;   7.56;   0.00;   7.68
0319001000000005001;2012-07-01;11:30:00  ;17519;   7.44;   0.00;   7.80
0319001000000005001;2012-07-01;11:45:00  ;17520;   7.32;   0.00;   7.80
0319001000000005001;2012-07-01;12:00:00  ;17521;   7.20;   0.00;   6.96
0319001000000005001;2012-07-01;12:15:00  ;17522;   7.32;   0.00;   7.08
0319001000000005001;2012-07-01;12:30:00  ;17523;   6.96;   0.00;   6.96
0319001000000005001;2012-07-01;12:45:00  ;17524;   7.32;   0.00;   6.96
0319001000000005001;2012-07-01;13:00:00  ;17525;   7.08;   0.00;   6.96
0319001000000005001;2012-07-01;13:15:00  ;17526;   7.44;   0.00;   7.32
0319001000000005001;2012-07-01;13:30:00  ;17527;   7.20;   0.00;   7.20
0319001000000005001;2012-07-01;13:45:00  ;17528;   7.44;   0.00;   6.96
0319001000000005001;2012-07-01;14:00:00  ;17529;  24.96;   0.00;  25.29
0319001000000005001;2012-07-01;14:15:00  ;17530;   7.32;   0.00;   7.08
0319001000000005001;2012-07-01;14:30:00  ;17531;   7.32;   0.00;   7.20
0319001000000005001;2012-07-01;14:45:00  ;17532;   7.32;   0.00;   7.20
0319001000000005001;2012-07-01;15:00:00  ;17533;   7.56;   0.00;   7.20
0319001000000005001;2012-07-01;15:15:00  ;17534;   7.44;   0.00;   7.32
0319001000000005001;2012-07-01;15:30:00  ;17535;   7.32;   0.00;   7.20
0319001000000005001;2012-07-01;15:45:00  ;17536;   7.32;   0.00;   7.44
0319001000000005001;2012-07-01;16:00:00  ;17537;   7.44;   0.00;   7.56
0319001000000005001;2012-07-01;16:15:00  ;17538;   7.32;   0.00;   7.20
0319001000000005001;2012-07-01;16:30:00  ;17539;   7.68;   0.00;   7.56
0319001000000005001;2012-07-01;16:45:00  ;17540;   7.92;   0.00;   7.80
0319001000000005001;2012-07-01;17:00:00  ;17541;   7.08;   0.00;   7.44
